,STAT5A,STAT5B,STAT4,IRF1,STAT3,RUNX1,GTF2I,IRF2,STAT1,IRF8,STAT6,APEX1,IRF4,MYOD1,ARHGAP35,IRF3,IRF5,ALX4,STAT2,IRF7,KLF4,IRF9,AHRR,AEBP1,SOX2,THAP11,IRF6,ARID1A,ADNP2,APBB1,unannotated_1
NF1,0.0008433499,0.0,0.0,0.0,0.0,0.001221407,0.0,0.0010333391,0.0,0.0008809844,0.0,0.0,0.0,0.00090661464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015688356
ODC1,0.0,0.0,0.0,0.0010948199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00076117093,0.0,0.0,0.0,0.0,0.0030225245,0.0,0.0,0.0,0.0,0.004569054
CCNB1,0.0,0.0,0.0,0.0008428627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078451604,0.0015712656,0.0,0.0,0.0,0.0,0.0,0.0,0.00056501967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006643498
CXCL9,0.0014642684,0.0010680413,0.0,0.0,0.0017328371,0.0,0.0,0.0,0.0020222778,0.0007338345,0.0006754119,0.0,0.0012698558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006207499
CTSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017555071,0.0,0.0,0.0,0.0,0.05280406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07903863
CCL3,0.0,0.0,0.0,0.0,0.0,0.01553044,0.0,0.0,0.009650584,0.0,0.0,0.0,0.022435099,0.0,0.0,0.012044656,0.004627657,0.0,0.0,0.016566431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027901571
RETNLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024500256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026129256
HBB,0.0028485344,0.0,0.0,0.0,0.0,0.0,0.0016140884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003733301,0.0,0.0025648666
ISG15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1752669,0.0,0.0,0.0,0.0,0.0,0.0,0.19022752,0.0,0.0,0.0,0.20563796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051022258
S100A10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019131629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1246728
