,STAT5A,STAT5B,STAT4,IRF1,STAT3,IRF2,STAT1,IRF8,STAT6,IRF4,IRF3,IRF5,STAT2,IRF7,IRF9,IRF6,unannotated_1
PDCD1,0.0,0.0,8.095847e-07,0.0,3.591546e-07,0.0,1.5997892e-05,8.4304134e-05,0.0,0.0,0.0,0.00043937803,0.0,0.0,0.006732193,0.00026492632,0.006201427
SELL,0.0014021404,0.0,4.7543386e-07,0.009287324,0.0,7.838627e-06,0.0,0.00076331507,7.5806764e-07,1.0438306e-05,6.391888e-05,0.0,2.4436373e-05,0.0,0.0,0.0,0.04440524
CXCR6,0.0,0.00032368113,0.0,0.0,0.0022893834,0.0,0.0,0.0,0.0,0.0,0.0,6.5575273e-07,0.00064432307,0.0,0.0,0.0,0.006995407
CDK8,0.0,0.0,0.0,0.0,9.2763315e-05,1.5383732e-05,0.0086697955,2.2328262e-05,0.0,0.00029496234,0.0,0.0001787414,0.00022940473,0.0,0.0,0.0,0.0040065674
MCAT,0.00013012922,0.0,0.0,0.0,0.0033413603,0.0,2.1810469e-05,7.4666154e-08,0.0,0.0,0.0012626468,0.0008087388,4.9145525e-05,0.0,0.0,9.896699e-06,0.005872141
PTTG1,0.0030532235,0.0,7.588685e-06,7.889393e-06,0.004843941,1.4705759e-06,0.0013053128,0.0,0.0,0.0,5.0101124e-05,0.0,0.0,8.14903e-06,0.00013860578,0.0,0.0056572366
EZH2,0.00019259652,0.0,0.001449987,1.0121851e-06,0.0038905423,0.0,0.0,0.00065566605,0.00026805064,1.6761382e-07,6.225587e-06,0.0,0.00039271853,0.0,0.0,0.0,0.006083156
DAPK1,0.0015159162,4.1376737e-05,1.3762947e-06,0.0,0.0045772605,0.0,0.0,0.0,0.0,0.0,0.0012325032,2.1001651e-06,0.0,0.00097988,0.00011960058,1.7663243e-07,0.004778671
ORMDL3,0.0008801491,3.5428673e-06,0.0,0.0014057718,0.00021506203,0.0,0.0012316114,0.0015338218,0.003280254,0.00046951097,0.0,0.00097458804,0.0,1.257742e-06,0.00048582905,0.00023957822,0.004547766
NME1,0.0009072602,9.570546e-05,0.0,0.0,0.006030069,4.0345367e-05,0.0,0.00025972864,0.0,0.0,0.0,0.0,0.00049342884,0.0,0.0012008257,0.0,0.007884224
REST,0.0,0.0,0.0,0.00013112773,0.0,0.0,0.0034820028,0.0,0.0,1.5053078e-07,0.0,0.0012195267,0.0,1.9698244e-05,1.4242908e-05,0.0,0.0065824655
GADD45G,0.0,0.00084038347,0.0,0.0,0.006865597,0.0,0.0,9.3446106e-05,5.5554924e-06,0.0,0.0,6.2881454e-06,0.0,0.001025375,2.441506e-06,0.0014186405,0.004704895
OPTN,6.382272e-05,7.4937256e-05,0.0006303358,0.004695425,0.0,0.0011648472,0.0,0.0,0.000120961224,0.0,0.0,0.0008478766,3.9671195e-05,0.0,0.0,0.0,0.0051932815
RECK,0.0,0.0,0.0,0.0011434051,0.0038988632,0.0,0.0,0.0,0.0008601491,5.4037906e-07,0.0013152298,0.0,9.195765e-05,0.0003608738,0.0,0.0010315864,0.0028668449
IRF9,0.0009364743,0.00019678593,1.2362646e-05,1.3324783e-05,0.0,0.0,0.0035884294,0.0,0.0,0.0007894336,0.004563134,0.0,0.008031348,0.0,0.004173191,0.0,0.008521607
GADD45B,0.0,0.0,0.0,0.0,0.004441829,0.0,0.0,0.0,0.00036172167,0.0008765332,6.3257166e-06,0.0,0.0014537999,0.0,2.1697558e-06,0.0,0.010550866
CD8A,0.010810009,0.0,0.010107227,0.0,4.1550375e-05,0.00015110266,0.0,6.667765e-08,0.0,0.0,0.0,0.0,0.00049014005,0.0,0.0,0.0,0.006369997
EOMES,0.002645035,0.0,0.0,0.0,8.419713e-06,7.848636e-05,0.0,0.0,0.0,5.548198e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.006790687
TERF1,0.0,0.0,0.0,0.0,0.004397983,0.0007886263,0.0015231862,1.7260115e-06,6.4398414e-06,0.0,0.0010869403,0.0,0.0,0.0001960181,0.0014458811,1.3887641e-05,0.0040043173
MIF,0.0,1.2512104e-05,1.8321433e-07,0.00020652034,0.0017212974,1.069822e-06,0.0003865781,0.0013575255,0.00023873142,0.0,0.0,0.00095908035,0.0,4.4319564e-05,0.000359925,0.0,0.0032076526
DPF3,0.0043719728,0.008742878,0.0006331671,0.0,0.00023202944,0.0,0.0,0.00010180061,0.0,0.0011117044,0.000158895,0.00010511097,7.871801e-08,1.6656737e-05,0.0,0.0,0.0065014027
FTO,0.0,0.0010221004,0.00022354865,0.0012179893,0.0035581952,0.00037763038,0.0,4.202512e-07,0.0,2.1020986e-05,0.0,0.0,6.524005e-06,0.0,0.0,0.0,0.0046410733
S100A11,1.0796185e-05,0.0006020863,0.0,0.0,0.0323545,0.0006451824,3.2644897e-07,0.00015758132,6.382245e-05,0.0005799406,0.0009881328,0.0,0.0,0.0,0.0007996985,0.0,0.026293386
LEF1,0.0111827105,0.0,0.0,1.0950946e-06,4.618858e-07,0.0,0.0,0.00048400514,0.0,0.0012016873,0.0012735291,0.0,0.0,0.00011469965,0.0,0.0,0.008965148
CLU,0.00015282872,0.0002565936,1.8107147e-07,0.0,0.0027867816,0.0,0.008451124,0.00010688129,0.0,0.0,0.0,0.0,8.388046e-06,0.0,0.0,0.00042761117,0.0025335494
SPP1,0.0,0.0,4.4884793e-08,0.0015296937,0.0,5.4708323e-08,9.653232e-06,7.688165e-08,6.4504806e-05,0.00034729167,0.00053950323,0.0022961593,0.0,6.769765e-05,0.00052655203,3.804937e-07,0.006034212
ZBTB20,0.000120761615,0.00015480703,6.463662e-05,0.00018444032,0.0,0.0,2.5079921e-06,0.0,0.0,0.005666853,1.9964302e-05,0.0,0.0,0.00093197264,0.00027659183,0.00024346489,0.0029757875
ARID5A,0.0,2.8840896e-06,0.001299156,0.0,0.0075701694,0.0,0.00011358663,0.0,2.439281e-07,9.864414e-05,0.0,0.0,0.00033743732,0.0,0.0010373711,0.00020360501,0.007885591
BCL2L11,0.0040389313,0.0,0.0,0.0,0.0,8.575235e-05,1.4066657e-06,0.0014789198,0.0,0.00019080682,0.0,0.0,7.225697e-05,0.0001778964,0.0,0.0,0.005785808
PRKCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0021720617,9.109244e-05,0.0,0.0,0.0,0.00042768687,0.0,0.0,0.00011981113,0.0,0.0025520606
KLRK1,9.650383e-06,0.0,0.00082723546,4.4106752e-08,0.0035037578,0.0,0.00075349817,0.00019670404,0.0,0.0,0.0001926185,1.3221054e-06,3.1629745e-05,8.4611995e-05,0.00018967353,0.0,0.0043535405
GADD45A,0.0,0.0,0.0,0.0001556544,0.0,7.949224e-05,0.0032235496,0.0,0.00035508737,0.0,0.0,0.0,3.7120518e-07,0.0,0.000232959,9.705131e-05,0.005226155
HSD17B8,0.0,0.0073794257,0.0,0.0,0.0008915976,0.00033415915,3.759026e-06,1.5069281e-06,0.0,1.2881464e-05,5.8731234e-06,0.0,1.1051271e-05,0.0011385818,4.2215453e-07,0.0,0.0066945027
PARK7,3.2681724e-05,0.0,0.0,0.0,5.9636408e-05,0.0,0.011401138,0.0,0.0,3.0868243e-05,0.0,2.4508162e-07,0.0,0.0,0.0005785569,0.00035845343,0.0067094024
GBP1,4.9239672e-05,6.442776e-05,0.0007940902,0.00040709297,0.00041154076,4.509769e-05,0.018039694,7.082292e-06,0.00025154382,0.00055494724,8.058675e-06,0.001280864,0.0,0.0,0.00078792387,0.001519293,0.036300074
ODC1,0.0003991915,5.7111052e-08,0.001326684,0.0053663882,0.0,0.0,0.0,0.00014769215,0.0,0.0,6.198858e-05,0.0,6.802497e-06,0.0,0.00093691953,0.0,0.00660183
CYBB,0.0,1.7348908e-06,0.0,0.0026510553,0.009839685,0.007680096,0.0,0.0064889425,0.00084984495,0.0,0.00069760665,0.0,0.0,0.0,3.4372766e-05,0.0,0.007763481
IL4R,0.0,0.0,1.3239313e-07,0.0,2.2055845e-06,0.0,0.0,0.0,0.0020299766,2.5816516e-07,0.0,0.0,0.0,0.0,3.595632e-05,0.00087734946,0.0060122814
LTA,0.0021798895,0.0,0.007278905,0.0,1.8985573e-06,0.0011552472,0.0,0.0,0.0,0.0004271124,0.0,3.5243218e-05,0.0,2.0394466e-06,0.00030601484,6.387082e-05,0.0035020325
BLMH,0.0005099848,0.0,0.00021406746,0.0065418696,0.0,0.0026339712,0.0005010885,0.0006067676,0.0,0.0,3.2713368e-05,0.00017142098,2.3015406e-07,4.7710125e-07,0.0,0.0003410176,0.0026160735
CDKN2A,0.0,0.0,0.0,0.0,0.0,0.0,3.6160767e-05,7.257792e-05,0.0044651134,0.0,0.0,0.0,0.0,0.0,4.0561454e-07,0.0059053865,0.0054681716
ATF4,0.0,0.0,0.00011673261,1.1161736e-05,0.000797733,3.7013066e-05,0.0,7.43443e-08,5.6842257e-08,1.869279e-07,0.00010725056,0.0011131935,1.3179874e-05,0.0046158764,0.0,0.00023029947,0.00342977
ERAP2,0.0010563782,0.00046466262,0.0006648334,0.0037748395,0.0,0.005721027,0.00032207463,0.0,6.099634e-05,0.00096505776,0.0,0.000103408245,6.5088902e-06,0.00055653893,0.0,0.0009934913,0.0060635284
POLH,7.942411e-06,7.768341e-05,0.00019838862,0.0030164141,1.2485956e-05,1.0818303e-05,0.00016476019,7.3569085e-05,0.0004367847,2.1166616e-05,0.0,7.4566386e-05,0.0,0.0003777601,0.00038161487,0.0,0.006552491
PURA,0.00029406304,0.0,0.0003985634,3.8295362e-05,0.0,0.0,0.000463724,0.0005373907,9.083407e-07,3.3031492e-07,0.0032675746,0.0004434547,0.00095922075,1.9829606e-05,0.0,0.0,0.0055159223
MS4A1,0.0,1.9827565e-05,0.0,0.00019042994,8.82772e-08,0.0,0.0,0.0,0.0,0.004977909,0.0,0.0,8.6686205e-06,0.0010719317,0.0,0.0,0.0066118506
NCAM1,0.0010813533,0.0,3.7813847e-05,0.0,0.0007391471,0.0,0.0,0.0,0.0,0.0003591717,7.918879e-06,0.0,0.0,0.0,0.0050624297,2.656987e-05,0.0035939724
SP100,0.0,7.164576e-07,1.0558762e-05,5.1625524e-05,0.0,0.0013957807,0.0,0.0,0.0,3.025301e-07,0.00040893457,4.1342955e-06,0.0,0.0,0.0037648252,0.0,0.012989713
APP,4.324732e-05,0.0,0.0,0.0,0.0018211799,1.2158307e-05,0.0027998416,5.9993246e-05,0.000595584,0.0,0.0,0.00013609281,1.7541779e-05,0.0008681029,0.0006558766,0.0,0.0037019653
CCR1,0.0010582643,0.00049690873,0.000112135436,1.7502554e-06,4.825e-07,0.0,0.0078737,3.7948873e-06,0.0009299138,0.0,0.0014001285,0.0,6.732077e-07,0.0010795945,0.00020415064,0.0008758717,0.008514332
CD22,4.853238e-06,0.0,3.6153986e-05,0.0,0.0,0.0,0.0038810817,0.0,9.127672e-08,0.0,0.0010243349,0.00012233427,9.8914745e-05,0.0014880754,1.3894661e-05,0.00021583211,0.0010307807
CD40LG,0.0010262101,0.00021630517,0.0,0.0,0.00026038563,1.0477401e-05,0.0045543853,0.0008048164,0.00042365686,0.0,0.0,0.0,7.443512e-08,0.0,0.0,7.943105e-05,0.004494535
CTSB,0.0,0.0,0.0,7.214342e-05,0.00055384985,5.1857536e-05,0.016050568,0.0,0.0009968921,0.0014266587,0.0,0.0,0.0,0.00034361094,6.1703304e-07,0.00010694281,0.015672302
CTSL,0.0,0.0,0.0,2.8695097e-06,5.989603e-06,0.0,0.010983902,1.277102e-07,0.0,3.8809976e-05,0.00029104494,0.0,0.0,0.0,0.0,0.0,0.024362365
HMOX1,0.0,0.0,0.0,0.001178548,0.007168628,0.0,0.0072606606,0.0,0.0,0.0,0.00063256815,0.0,5.113369e-05,0.0,0.0,0.0,0.0080195
RCAN1,0.0,0.0,0.0008061982,0.0,0.00097546633,0.0014035082,0.0008714078,0.00020672193,0.0,0.0,0.0,0.0,0.0043838304,4.921682e-07,0.0,0.0,0.0047000535
CSRP1,0.0,0.0,0.0013198423,0.0,0.001400656,0.0,2.8604092e-05,0.0,0.0,0.00010503112,0.0,0.0,0.0,0.0,0.0002772799,0.00031983596,0.0039958935
DDIT3,3.5264006e-06,0.00012702036,0.0006584619,0.0004636123,0.0049871034,0.00028537452,0.00018158447,5.350475e-06,0.0,0.0011985207,7.5557065e-05,0.0,0.0,0.0,6.411757e-05,0.0,0.0030692914
F2R,0.0,2.6105172e-07,5.9985563e-05,4.791429e-05,0.004759287,0.0,0.0,0.0,0.0,0.0,2.8812508e-06,1.7753486e-05,0.00034694088,0.00083240686,0.0005158204,0.00014959041,0.0045142486
HSPB1,0.0007186103,0.011803778,0.0,0.0,0.008983846,0.0,0.0166495,0.00056595233,0.0,0.0008656578,0.0,0.00017667729,0.0,4.4838007e-06,0.0,0.0,0.0109058935
S1PR1,0.00032990676,0.0,0.0,0.0,0.0068539027,0.0,0.0,4.1274772e-05,0.0,8.4969656e-08,0.0,0.0,0.0,0.0,0.0010327788,0.0,0.007756658
UCP2,7.419546e-06,0.0,0.0,0.0002722505,0.0034648464,0.0,0.0004549046,0.0,0.0,0.0,0.0,0.0,0.0,4.3417484e-05,0.0,0.0,0.009543126
ALOX12,0.0,0.0,0.00040094595,0.0,0.0,7.205829e-07,0.0004192427,0.0,0.0044578537,0.0,0.0,3.9437987e-06,0.0002521092,0.0005374515,0.0,4.6068577e-05,0.0028115604
CYSLTR1,0.0003622593,0.0001950088,0.0004971452,0.00046816663,5.322882e-05,0.0,2.4581775e-06,0.0,0.003918523,2.1212938e-05,0.00020156163,0.0,0.0,0.0,0.0,0.0007715961,0.005340549
DUSP1,1.6870213e-07,1.7632121e-05,0.0,0.0,0.0,0.0,2.5337831e-05,0.0,0.023584874,0.0,0.0006590736,0.00020107915,0.0,0.0,0.0013514359,0.0,0.013644418
SIDT1,2.5631733e-05,0.00029278378,1.0742738e-05,0.0,0.0,0.00034965394,7.813201e-05,0.00048580888,0.0060099442,0.0,2.6363497e-05,0.0,0.0,0.0006378685,0.0,9.530017e-05,0.0033867604
EIF5B,7.604761e-06,0.0,0.0,0.00081006374,0.008201334,0.0,0.0,0.0,3.9683015e-05,0.0,8.22992e-05,0.00014659058,0.0,0.0,1.9531264e-05,0.0,0.003724205
IDE,0.0,0.0,0.0006861265,3.6148156e-06,0.006436865,0.0,0.0,0.00021416336,1.7180175e-06,3.521823e-05,5.645857e-05,3.6193072e-05,1.8313645e-05,2.3036423e-06,0.0,0.0,0.0028250625
IL6ST,0.0036708594,0.0025093944,7.000895e-05,0.0,0.0032512662,0.0,0.004510569,6.84872e-05,0.0,4.7090165e-05,0.0,0.0007668646,0.00014504495,0.0,0.0,1.9045337e-05,0.0034868584
MBD1,6.2026134e-05,0.00015098014,0.0,6.854025e-05,0.0063780122,0.00042142026,0.0,0.0,7.3879015e-08,0.0,0.0,0.0,0.0,0.0,0.0004782498,0.0,0.003391425
PTGER4,0.0,0.0,0.0,0.0,0.00429948,0.0,0.0010743414,0.0,2.3399052e-07,0.0,0.0,0.00097091065,0.0,0.00013538622,9.973715e-05,0.0014361602,0.0046287817
RNF149,0.0,0.0,0.00011794335,0.0,0.0028653396,0.0,0.0,0.0,0.0,0.0,0.0011075994,1.0370312e-07,0.0,0.0,1.229683e-07,6.0057985e-08,0.003067792
XBP1,4.2486695e-06,0.0006014068,0.0,0.0,0.0052432166,0.0,0.00022872708,0.0,0.0,0.0,1.1202895e-05,2.8350519e-06,0.00015728913,5.577231e-05,0.0009025095,0.000288622,0.01020017
CHORDC1,0.006295034,0.0029552842,0.0001889939,0.0,8.581294e-07,2.6459503e-07,0.0,5.468989e-07,4.6752895e-05,3.2556088e-06,1.8482647e-06,0.0012890127,0.00018173171,0.0,0.0,0.00066655024,0.005086786
GLUL,0.0085344035,0.0082913665,0.0,3.5032792e-06,0.00028987383,0.0,0.00033007917,7.533318e-07,0.0,0.0,0.0,0.00038449685,0.0,5.102331e-05,0.0,0.0,0.005707966
GRK5,0.0033082205,0.0016527562,0.0,5.2296724e-07,0.0,7.189175e-07,0.0,1.3567916e-07,1.2943329e-07,0.0,0.0,0.0,0.0002522658,0.00014022319,5.4409757e-06,0.0,0.0034900852
RGS16,0.0036243354,0.0013277683,0.00046654113,0.0,0.0,0.0,0.0,0.0,0.00038562954,0.00034744726,0.0,0.0,0.0,5.857947e-05,0.0,0.0010349329,0.0031082835
SSR3,0.010350692,0.0065790666,1.6544296e-06,0.0,0.0,0.000690376,0.0,0.0010815725,0.0,0.0,0.0,1.7381216e-06,0.0,1.1335527e-05,0.0,0.0013646556,0.014630511
TXNRD3,0.0036264625,0.0069935685,0.0,0.0,0.0,0.0,0.0,2.1407006e-05,0.00018286964,0.00020622501,0.0,0.0,0.0,0.0002000291,0.00018823358,0.0,0.0045756805
IFI6,0.000116991294,0.00064860244,0.0,1.217923e-05,0.00073244184,0.00059084344,0.060677752,0.0004836995,0.0,0.0,0.0,0.0,0.00017280366,0.0014833027,0.0,4.0260838e-07,0.10473196
IFITM1,9.566535e-06,0.0,0.0,0.0002604195,0.00025462706,0.0,0.013840565,9.211869e-07,0.0,3.158631e-05,0.000716465,0.0007364612,0.0,0.0,0.0,0.0012671759,0.0060833786
ISG20,0.0,0.0007612627,0.0,4.12566e-06,0.0,0.0014476458,0.071591705,0.00016645333,0.00039294278,0.00032287432,0.0,0.0003034912,0.0009897727,0.0,0.0,9.993606e-07,0.115341626
GBP5,0.0,0.0,0.00050269417,0.0032657192,0.0,0.0,0.0,0.0,0.0,4.674175e-05,1.2558556e-05,1.0734077e-06,0.00033333796,5.047065e-06,0.0,0.0,0.0071091033
MAFB,0.0012077667,0.00020202786,0.0,0.0005447392,0.011912723,4.719931e-05,0.0,6.0029124e-06,0.00048722173,0.0,0.0002798476,0.0007808761,0.0,0.0005731593,0.0,0.0,0.007071526
PIM2,0.009472753,0.0,0.0,7.602071e-05,0.0,4.611579e-06,0.00022741249,0.0,0.0,1.062138e-05,0.00012577497,0.00055500434,0.0,0.0,0.0,0.0,0.0011049677
DNMT3A,0.0046143937,0.0,1.000253e-06,0.0,0.0,0.0,0.0,0.00015813389,9.82147e-05,0.00080221536,0.0,0.00094957434,0.000120659606,0.000100192214,0.0,0.0,0.0056985007
HBB,0.0031174524,0.0,9.680443e-05,4.469527e-05,0.0011990608,0.0,0.0,0.0,3.13025e-07,9.623215e-06,0.0,6.6695156e-07,0.0,0.0,0.0,1.4053777e-06,0.0014097104
HBA2,0.002652546,2.2366852e-05,0.00046729515,0.0,0.00020101356,0.0,2.2391286e-07,0.0015082506,0.0011540201,0.0,0.0006504584,0.0,1.3520332e-07,7.361565e-06,0.0,2.630616e-06,0.0041825324
HSPA1A,0.00021022341,0.0,0.00016695206,0.0,0.0055976356,0.0,0.0,1.017007e-06,0.0,0.000116825955,0.0,0.0013713839,5.3929252e-05,3.8483604e-06,0.0,2.75039e-06,0.015693687
HSPA1B,0.0,0.0,0.0,8.30974e-07,0.0036218287,1.2364586e-07,0.0,4.79092e-05,0.0,0.0,0.0004350228,4.0496903e-07,0.0,0.0,1.6995229e-05,0.0,0.0042860303
CASP3,0.0,0.0,1.758377e-07,0.0,0.0051884777,0.0,0.00477273,0.0008462902,4.1200874e-05,0.0,5.216228e-05,4.7240388e-05,0.0,0.00090656814,1.392413e-06,0.0,0.0025302556
FBXO32,6.1084655e-05,0.0,0.00085712515,1.1506928e-06,0.0014359979,0.0,0.0,0.0003972805,0.0,6.74213e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.006224408
TGFB2,0.0010131318,0.0014753605,9.669012e-06,0.0010525793,0.0,0.00069910596,0.0011047187,0.0028160466,0.0,0.0,0.0,0.0,0.0,0.0,0.0003727666,1.1325442e-05,0.002146582
CCL7,2.633593e-06,0.0003961234,4.5097746e-08,0.0,0.00038727056,0.0,0.0,9.471875e-06,0.090329915,0.0,0.0014538581,0.0,1.5251317e-07,0.0014558317,6.4986745e-07,0.0007006763,0.024688864
CCL13,0.001174407,2.0267764e-06,6.9296795e-05,0.0,8.792372e-05,0.00010136147,0.0,0.0,0.0044901473,9.713236e-08,0.0,0.00020881857,0.00029991244,9.734384e-05,0.0013692094,0.0,0.005327208
IL19,0.0,3.2356882e-06,0.0,0.00016395815,0.0001699883,0.0,7.358735e-07,0.00017616033,0.0027559865,2.2070667e-06,4.9016417e-05,0.00070695893,1.172255e-07,0.0,8.863211e-08,0.0,0.0073301853
CCL8,0.015063192,0.0007415695,0.00016633469,0.0,0.04106218,0.0,0.07166049,0.00032717607,0.19938383,0.0,0.00022210304,0.0002904797,4.9949096e-05,0.00028241746,0.0,0.00083233026,0.06413043
CASP9,0.0,0.0,0.0,0.003523313,0.0,0.0,0.0,0.0,7.5671655e-06,0.0,2.7016458e-07,3.220485e-06,0.0001666307,0.0008181179,0.0012787707,0.00019305445,0.006596958
C1R,0.0,3.7884143e-05,0.0,0.003604941,0.0,0.0,0.0,0.0,0.0,0.0,2.3572256e-05,3.019274e-07,0.0,0.0002072706,0.0,0.0,0.00249428
CXCL1,0.0,0.0,0.0014196673,0.0,0.0007487408,3.494315e-05,0.0,0.0,2.9394624e-07,0.0,0.0060578804,0.0,0.00020139538,0.0,0.0,0.0,0.0068853525
PTPN22,0.0,1.4195486e-05,0.0,0.0001870006,0.00014351841,4.4092963e-06,5.395121e-06,0.0,0.0,0.0,1.9057603e-05,0.004578125,3.6213876e-07,5.189101e-06,0.0,0.0013728385,0.003928242
CASP2,0.00039051916,0.0,3.4224404e-06,0.0006039387,0.0,0.0,0.0043691015,0.0,0.0001219572,0.0010797811,9.348542e-07,0.0,0.0,0.0,0.0014146154,0.0,0.0038460318
CD14,0.0,0.0,0.0013727775,0.0,0.0,0.00025111568,0.04507302,0.00045123597,0.00026805094,0.0,0.0,0.0,3.3027774e-07,0.0,0.0,0.0012597931,0.02060862
NCL,3.9329816e-06,0.0,0.0,0.00033431494,0.0,0.0,0.0051375586,0.00093528954,0.0,4.3748605e-05,0.0,0.00075031206,3.4614095e-05,0.00034189734,0.0,0.0012782176,0.0035344413
CH25H,0.0,0.0,2.4495337e-06,0.0,0.00017016439,0.00060094957,0.004891817,0.0,0.0,1.8512652e-05,0.00011968561,0.0,0.0,1.5382979e-05,1.4379803e-05,0.0,0.0044758744
APEX1,0.0,0.0,0.0,0.0,0.0061551714,0.0,0.0,0.0,0.0,2.745016e-07,0.00040420122,6.4434775e-05,0.0,0.0,3.6287122e-06,0.00014183139,0.0034725638
RALGDS,0.0008024667,0.0,2.090484e-06,0.0,0.004990728,5.183752e-05,0.0,0.0,0.0,0.0,0.0,0.0015133083,4.5079956e-05,0.0013908719,1.0317701e-07,7.3869273e-07,0.008201076
