,STAT5A,STAT5B,STAT4,IRF1,STAT3,RUNX1,GTF2I,IRF2,STAT1,IRF8,STAT6,APEX1,IRF4,MYOD1,ARHGAP35,IRF3,IRF5,ALX4,STAT2,IRF7,KLF4,IRF9,AHRR,AEBP1,SOX2,THAP11,IRF6,ARID1A,ADNP2,APBB1,unannotated_1
NCAM1,0.0,0.0,0.0,0.0,0.0,-0.00017398557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42685e-05,0.0,0.0,0.0,-0.00017019086,0.0,0.0,-6.0479044e-07,0.0,0.0,0.0,0.0,0.0,0.00010679965
CTNND1,0.0,0.0,0.0,1.0499382e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00087771623
CBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041070237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009927077
CISH,0.00039146026,-0.00019903187,0.0,0.0,-0.00014302885,0.0,-0.00020833612,0.0,0.0,0.0,-4.336994e-05,0.0,0.0,0.0,0.0,-0.00024249063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037827512
LYZ,0.0,0.0,0.0,0.025354464,0.0,0.020458063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017918566
JUN,0.0,0.01584947,0.0,-0.0007799126,0.0,0.0025404498,0.0,0.0,-0.0005769325,0.0,0.0,0.0,0.0,0.0021216674,0.0,0.0,0.0,0.0,-0.0019119161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016985836
IFI27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00041537234,0.0011180739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006352945
PTPN2,-0.0007067359,0.0,0.0,0.0,0.0005558393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001495412
SPI1,0.0,0.0,0.0,0.0,-0.0022305138,0.0050653275,0.0,0.0,0.0,0.014675108,0.0,0.0,0.0029918891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015810603
HBG1,0.0,0.0,0.0,0.0,-0.00030274622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021877038
