iteration	tf	gene	wei	cond
0	GTF2I	AIM2	-0.0	control
0	STAT1	AIM2	-0.006824192	control
0	IRF8	AIM2	0.0	control
0	ELF1	AIM2	-0.0	control
0	IRF3	AIM2	-0.0	control
0	IRF5	AIM2	-0.0	control
0	STAT2	AIM2	0.0	control
0	IRF7	AIM2	0.0	control
0	IRF9	AIM2	-0.0	control
0	unannotated_1	AIM2	-0.0032007382	control
0	STAT5A	ATG4C	-0.0	control
0	STAT5B	ATG4C	-0.0	control
0	STAT4	ATG4C	-0.0	control
0	IRF1	ATG4C	0.0	control
0	STAT3	ATG4C	0.0	control
0	GTF2I	ATG4C	0.0	control
0	STAT1	ATG4C	-0.0014230754	control
0	IRF8	ATG4C	0.0	control
0	ELF1	ATG4C	0.0	control
0	IRF3	ATG4C	-0.0	control
0	IRF5	ATG4C	-0.0	control
0	STAT2	ATG4C	0.0	control
0	IRF7	ATG4C	0.0	control
0	IRF9	ATG4C	0.0	control
0	unannotated_1	ATG4C	0.0006640192	control
0	STAT5A	CREM	-0.0	control
0	STAT5B	CREM	0.0	control
0	STAT4	CREM	-0.0	control
0	IRF1	CREM	0.0	control
0	STAT3	CREM	-0.0	control
0	GTF2I	CREM	-0.0	control
0	STAT1	CREM	-0.08035167	control
0	IRF8	CREM	0.0	control
0	ELF1	CREM	-0.0	control
0	IRF3	CREM	-0.0	control
0	IRF5	CREM	0.0	control
0	STAT2	CREM	0.0	control
0	IRF7	CREM	0.0	control
0	IRF9	CREM	0.0	control
0	unannotated_1	CREM	0.0970479	control
0	STAT5A	DCLRE1C	0.0	control
0	STAT5B	DCLRE1C	-0.0	control
0	STAT4	DCLRE1C	0.0	control
0	IRF1	DCLRE1C	0.0	control
0	STAT3	DCLRE1C	0.0	control
0	GTF2I	DCLRE1C	-0.0	control
0	STAT1	DCLRE1C	-0.004003685	control
0	IRF8	DCLRE1C	-0.0	control
0	ELF1	DCLRE1C	-0.0	control
0	IRF3	DCLRE1C	-0.0	control
0	IRF5	DCLRE1C	-0.0	control
0	STAT2	DCLRE1C	0.0	control
0	IRF7	DCLRE1C	-0.0	control
0	IRF9	DCLRE1C	0.0	control
0	unannotated_1	DCLRE1C	0.000057702604	control
0	STAT5A	DDX50	0.0	control
0	STAT5B	DDX50	0.0	control
0	STAT4	DDX50	-0.0	control
0	IRF1	DDX50	-0.0	control
0	STAT3	DDX50	-0.0	control
0	GTF2I	DDX50	0.0	control
0	STAT1	DDX50	-0.006379151	control
0	IRF8	DDX50	-0.0	control
0	ELF1	DDX50	0.0	control
0	IRF3	DDX50	0.0	control
0	IRF5	DDX50	0.0	control
0	STAT2	DDX50	0.0	control
0	IRF7	DDX50	0.0	control
0	IRF9	DDX50	0.0	control
0	unannotated_1	DDX50	0.0045249774	control
0	STAT5A	DIMT1	0.0	control
0	STAT5B	DIMT1	-0.0	control
0	STAT4	DIMT1	0.0	control
0	IRF1	DIMT1	0.0	control
0	STAT3	DIMT1	0.0	control
0	GTF2I	DIMT1	-0.0	control
0	STAT1	DIMT1	-0.009769841	control
0	IRF8	DIMT1	0.0	control
0	ELF1	DIMT1	-0.0	control
0	IRF3	DIMT1	0.0	control
0	IRF5	DIMT1	0.0	control
0	STAT2	DIMT1	0.0	control
0	IRF7	DIMT1	-0.0	control
0	IRF9	DIMT1	0.0	control
0	unannotated_1	DIMT1	0.0029574425	control
0	STAT5A	GSTK1	0.0	control
0	STAT5B	GSTK1	0.0	control
0	STAT4	GSTK1	0.0	control
0	IRF1	GSTK1	0.0	control
0	STAT3	GSTK1	0.0	control
0	GTF2I	GSTK1	-0.0	control
0	STAT1	GSTK1	-0.0062517887	control
0	IRF8	GSTK1	0.0	control
0	ELF1	GSTK1	-0.0	control
0	IRF3	GSTK1	0.0	control
0	IRF5	GSTK1	-0.0	control
0	STAT2	GSTK1	-0.0	control
0	IRF7	GSTK1	0.0	control
0	IRF9	GSTK1	-0.0	control
0	unannotated_1	GSTK1	0.0042670663	control
0	STAT5A	INO80	-0.0	control
0	STAT5B	INO80	0.0	control
0	STAT4	INO80	-0.0	control
0	IRF1	INO80	-0.0	control
0	STAT3	INO80	-0.0	control
0	GTF2I	INO80	0.0	control
0	STAT1	INO80	-0.0016161327	control
0	IRF8	INO80	0.0	control
0	ELF1	INO80	-0.0	control
0	IRF3	INO80	0.0	control
0	IRF5	INO80	0.0	control
0	STAT2	INO80	-0.0	control
0	IRF7	INO80	0.0	control
0	IRF9	INO80	0.0	control
0	unannotated_1	INO80	-0.0022240137	control
0	STAT5A	KIF2A	0.0	control
0	STAT5B	KIF2A	0.0	control
0	STAT4	KIF2A	0.0	control
0	IRF1	KIF2A	-0.0	control
0	STAT3	KIF2A	0.0	control
0	GTF2I	KIF2A	-0.0	control
0	STAT1	KIF2A	-0.012189573	control
0	IRF8	KIF2A	0.0	control
0	ELF1	KIF2A	0.0	control
0	IRF3	KIF2A	-0.0	control
0	IRF5	KIF2A	-0.0	control
0	STAT2	KIF2A	0.0	control
0	IRF7	KIF2A	0.0	control
0	IRF9	KIF2A	-0.0	control
0	unannotated_1	KIF2A	0.017595023	control
0	STAT5A	MAN1A1	-0.0	control
0	STAT5B	MAN1A1	0.0	control
0	STAT4	MAN1A1	0.0	control
0	IRF1	MAN1A1	-0.0	control
0	STAT3	MAN1A1	0.0	control
0	GTF2I	MAN1A1	0.0	control
0	STAT1	MAN1A1	-0.003649626	control
0	IRF8	MAN1A1	0.0	control
0	ELF1	MAN1A1	0.0	control
0	IRF3	MAN1A1	-0.0	control
0	IRF5	MAN1A1	-0.0	control
0	STAT2	MAN1A1	0.0	control
0	IRF7	MAN1A1	0.0	control
0	IRF9	MAN1A1	0.0	control
0	unannotated_1	MAN1A1	0.0015121531	control
0	STAT5A	MED16	0.0	control
0	STAT5B	MED16	-0.0	control
0	STAT4	MED16	0.0	control
0	IRF1	MED16	-0.0	control
0	STAT3	MED16	0.0	control
0	GTF2I	MED16	0.0	control
0	STAT1	MED16	0.00260591	control
0	IRF8	MED16	-0.0	control
0	ELF1	MED16	0.0	control
0	IRF3	MED16	0.0	control
0	IRF5	MED16	0.0	control
0	STAT2	MED16	0.0	control
0	IRF7	MED16	0.0	control
0	IRF9	MED16	0.0	control
0	unannotated_1	MED16	0.0030538803	control
0	STAT5A	MTMR9	-0.0	control
0	STAT5B	MTMR9	0.0	control
0	STAT4	MTMR9	0.0	control
0	IRF1	MTMR9	0.0	control
0	STAT3	MTMR9	0.0	control
0	GTF2I	MTMR9	-0.0	control
0	STAT1	MTMR9	-0.0027075824	control
0	IRF8	MTMR9	0.0	control
0	ELF1	MTMR9	0.0	control
0	IRF3	MTMR9	0.0	control
0	IRF5	MTMR9	-0.0	control
0	STAT2	MTMR9	-0.0	control
0	IRF7	MTMR9	-0.0	control
0	IRF9	MTMR9	0.0	control
0	unannotated_1	MTMR9	0.0034967135	control
0	STAT5A	PPIP5K2	-0.0	control
0	STAT5B	PPIP5K2	-0.0	control
0	STAT4	PPIP5K2	-0.0	control
0	IRF1	PPIP5K2	0.0	control
0	STAT3	PPIP5K2	0.0	control
0	GTF2I	PPIP5K2	0.0	control
0	STAT1	PPIP5K2	-0.00318588	control
0	IRF8	PPIP5K2	-0.0	control
0	ELF1	PPIP5K2	0.0	control
0	IRF3	PPIP5K2	-0.0	control
0	IRF5	PPIP5K2	0.0	control
0	STAT2	PPIP5K2	-0.0	control
0	IRF7	PPIP5K2	-0.0	control
0	IRF9	PPIP5K2	-0.0	control
0	unannotated_1	PPIP5K2	0.001493106	control
0	STAT5A	PWP2	0.0	control
0	STAT5B	PWP2	0.0	control
0	STAT4	PWP2	-0.0	control
0	IRF1	PWP2	0.0	control
0	STAT3	PWP2	0.0	control
0	GTF2I	PWP2	0.0	control
0	STAT1	PWP2	-0.0016472988	control
0	IRF8	PWP2	0.0	control
0	ELF1	PWP2	-0.0	control
0	IRF3	PWP2	0.0	control
0	IRF5	PWP2	0.0	control
0	STAT2	PWP2	-0.0	control
0	IRF7	PWP2	0.0	control
0	IRF9	PWP2	-0.0	control
0	unannotated_1	PWP2	0.0011542107	control
0	STAT5A	SEMA4B	-0.0	control
0	STAT5B	SEMA4B	0.0	control
0	STAT4	SEMA4B	0.0	control
0	IRF1	SEMA4B	0.0	control
0	STAT3	SEMA4B	0.0	control
0	GTF2I	SEMA4B	-0.0	control
0	STAT1	SEMA4B	0.0004224359	control
0	IRF8	SEMA4B	0.0	control
0	ELF1	SEMA4B	-0.0	control
0	IRF3	SEMA4B	-0.0	control
0	IRF5	SEMA4B	-0.0	control
0	STAT2	SEMA4B	0.0	control
0	IRF7	SEMA4B	0.0	control
0	IRF9	SEMA4B	-0.0	control
0	unannotated_1	SEMA4B	0.0040664277	control
0	STAT5A	SNRNP27	0.0	control
0	STAT5B	SNRNP27	0.0	control
0	STAT4	SNRNP27	-0.0	control
0	IRF1	SNRNP27	-0.0	control
0	STAT3	SNRNP27	-0.0	control
0	GTF2I	SNRNP27	0.0	control
0	STAT1	SNRNP27	-0.003495882	control
0	IRF8	SNRNP27	0.0	control
0	ELF1	SNRNP27	0.0	control
0	IRF3	SNRNP27	-0.0	control
0	IRF5	SNRNP27	0.0	control
0	STAT2	SNRNP27	-0.0	control
0	IRF7	SNRNP27	0.0	control
0	IRF9	SNRNP27	0.0	control
0	unannotated_1	SNRNP27	0.0019010666	control
0	STAT5A	UBR1	-0.0	control
0	STAT5B	UBR1	-0.0	control
0	STAT4	UBR1	-0.0	control
0	IRF1	UBR1	-0.0	control
0	STAT3	UBR1	-0.0	control
0	GTF2I	UBR1	0.0	control
0	STAT1	UBR1	0.0030357444	control
0	IRF8	UBR1	-0.0	control
0	ELF1	UBR1	-0.0	control
0	IRF3	UBR1	-0.0	control
0	IRF5	UBR1	0.0	control
0	STAT2	UBR1	0.0	control
0	IRF7	UBR1	-0.0	control
0	IRF9	UBR1	-0.0	control
0	unannotated_1	UBR1	0.0028947014	control
0	STAT5A	ZC3HAV1	-0.0	control
0	STAT5B	ZC3HAV1	-0.0	control
0	STAT4	ZC3HAV1	-0.0	control
0	IRF1	ZC3HAV1	-0.0	control
0	STAT3	ZC3HAV1	-0.0	control
0	GTF2I	ZC3HAV1	-0.0	control
0	STAT1	ZC3HAV1	-0.01093719	control
0	IRF8	ZC3HAV1	-0.0	control
0	ELF1	ZC3HAV1	-0.0	control
0	IRF3	ZC3HAV1	-0.0	control
0	IRF5	ZC3HAV1	0.0	control
0	STAT2	ZC3HAV1	-0.0	control
0	IRF7	ZC3HAV1	-0.0	control
0	IRF9	ZC3HAV1	0.0	control
0	unannotated_1	ZC3HAV1	0.0068463585	control
0	STAT5A	ZNF181	-0.0	control
0	STAT5B	ZNF181	-0.0	control
0	STAT4	ZNF181	-0.0	control
0	IRF1	ZNF181	0.0	control
0	STAT3	ZNF181	0.0	control
0	GTF2I	ZNF181	-0.0	control
0	STAT1	ZNF181	-0.0028542893	control
0	IRF8	ZNF181	0.0	control
0	ELF1	ZNF181	-0.0	control
0	IRF3	ZNF181	-0.0	control
0	IRF5	ZNF181	-0.0	control
0	STAT2	ZNF181	-0.0	control
0	IRF7	ZNF181	-0.0	control
0	IRF9	ZNF181	0.0	control
0	unannotated_1	ZNF181	0.0023681666	control
0	STAT5A	ZNF230	0.0	control
0	STAT5B	ZNF230	-0.0	control
0	STAT4	ZNF230	0.0	control
0	IRF1	ZNF230	-0.0	control
0	STAT3	ZNF230	-0.0	control
0	GTF2I	ZNF230	-0.0	control
0	STAT1	ZNF230	0.0030174383	control
0	IRF8	ZNF230	0.0	control
0	ELF1	ZNF230	-0.0	control
0	IRF3	ZNF230	0.0	control
0	IRF5	ZNF230	-0.0	control
0	STAT2	ZNF230	0.0	control
0	IRF7	ZNF230	-0.0	control
0	IRF9	ZNF230	0.0	control
0	unannotated_1	ZNF230	0.0018964292	control
0	STAT5A	ZNF302	-0.0	control
0	STAT5B	ZNF302	-0.0	control
0	STAT4	ZNF302	-0.0	control
0	IRF1	ZNF302	0.0	control
0	STAT3	ZNF302	-0.0	control
0	GTF2I	ZNF302	-0.0	control
0	STAT1	ZNF302	-0.006330289	control
0	IRF8	ZNF302	-0.0	control
0	ELF1	ZNF302	0.0	control
0	IRF3	ZNF302	0.0	control
0	IRF5	ZNF302	0.0	control
0	STAT2	ZNF302	-0.0	control
0	IRF7	ZNF302	0.0	control
0	IRF9	ZNF302	-0.0	control
0	unannotated_1	ZNF302	0.009001908	control
0	STAT5A	ZNF655	0.0	control
0	STAT5B	ZNF655	-0.0	control
0	STAT4	ZNF655	0.0	control
0	IRF1	ZNF655	0.0	control
0	STAT3	ZNF655	0.0	control
0	GTF2I	ZNF655	0.0	control
0	STAT1	ZNF655	-0.002549938	control
0	IRF8	ZNF655	0.0	control
0	ELF1	ZNF655	-0.0	control
0	IRF3	ZNF655	0.0	control
0	IRF5	ZNF655	0.0	control
0	STAT2	ZNF655	-0.0	control
0	IRF7	ZNF655	-0.0	control
0	IRF9	ZNF655	-0.0	control
0	unannotated_1	ZNF655	0.00014884998	control
0	STAT5A	IL2	-0.0034035346	stimulated
0	STAT5B	IL2	-0.003224818	stimulated
0	STAT4	IL2	0.0	stimulated
0	IRF1	IL2	0.0	stimulated
0	STAT3	IL2	-0.003833459	stimulated
0	GTF2I	IL2	0.0	stimulated
0	STAT1	IL2	-0.0	stimulated
0	IRF8	IL2	-0.0	stimulated
0	ELF1	IL2	-0.0009375201	stimulated
0	IRF3	IL2	0.0	stimulated
0	IRF5	IL2	0.0	stimulated
0	STAT2	IL2	-0.0	stimulated
0	IRF7	IL2	0.0	stimulated
0	IRF9	IL2	-0.0	stimulated
0	unannotated_1	IL2	0.003579178	stimulated
0	STAT5A	IRF1	-0.013561237	stimulated
0	STAT5B	IRF1	0.011439142	stimulated
0	STAT4	IRF1	-0.018071461	stimulated
0	IRF1	IRF1	-0.000049288297	stimulated
0	STAT3	IRF1	0.011281112	stimulated
0	GTF2I	IRF1	-0.0	stimulated
0	STAT1	IRF1	-0.010706245	stimulated
0	IRF8	IRF1	0.004201919	stimulated
0	ELF1	IRF1	-0.0	stimulated
0	IRF3	IRF1	0.005960516	stimulated
0	IRF5	IRF1	0.0	stimulated
0	STAT2	IRF1	0.012229893	stimulated
0	IRF7	IRF1	-0.0	stimulated
0	IRF9	IRF1	0.0	stimulated
0	unannotated_1	IRF1	-0.00094412244	stimulated
0	STAT5A	CCND1	0.0063627358	stimulated
0	STAT5B	CCND1	0.0044459216	stimulated
0	STAT4	CCND1	0.0	stimulated
0	IRF1	CCND1	0.0018727235	stimulated
0	STAT3	CCND1	0.0011480737	stimulated
0	GTF2I	CCND1	-0.00017037136	stimulated
0	STAT1	CCND1	0.0021013273	stimulated
0	IRF8	CCND1	-0.0	stimulated
0	ELF1	CCND1	-0.0	stimulated
0	IRF3	CCND1	0.0	stimulated
0	IRF5	CCND1	0.0	stimulated
0	STAT2	CCND1	-0.0	stimulated
0	IRF7	CCND1	-0.0	stimulated
0	IRF9	CCND1	-0.0	stimulated
0	unannotated_1	CCND1	-0.004339529	stimulated
0	STAT5A	PRF1	-0.019303737	stimulated
0	STAT5B	PRF1	-0.011700733	stimulated
0	STAT4	PRF1	-0.01581467	stimulated
0	IRF1	PRF1	0.0	stimulated
0	STAT3	PRF1	0.0317777	stimulated
0	GTF2I	PRF1	-0.0	stimulated
0	STAT1	PRF1	-0.015117795	stimulated
0	IRF8	PRF1	-0.0	stimulated
0	ELF1	PRF1	0.0	stimulated
0	IRF3	PRF1	0.0	stimulated
0	IRF5	PRF1	0.0	stimulated
0	STAT2	PRF1	-0.0	stimulated
0	IRF7	PRF1	0.0	stimulated
0	IRF9	PRF1	-0.0	stimulated
0	unannotated_1	PRF1	0.014075649	stimulated
0	STAT5A	IFNG	-0.0023904291	stimulated
0	STAT5B	IFNG	-0.0040168134	stimulated
0	STAT4	IFNG	0.0046061254	stimulated
0	IRF1	IFNG	0.0013921366	stimulated
0	STAT3	IFNG	-0.0050214585	stimulated
0	GTF2I	IFNG	0.0	stimulated
0	STAT1	IFNG	0.0004458845	stimulated
0	IRF8	IFNG	0.006332953	stimulated
0	ELF1	IFNG	-0.0	stimulated
0	IRF3	IFNG	0.0011763247	stimulated
0	IRF5	IFNG	0.0075947163	stimulated
0	STAT2	IFNG	0.0031065561	stimulated
0	IRF7	IFNG	0.0	stimulated
0	IRF9	IFNG	0.0030573956	stimulated
0	unannotated_1	IFNG	-0.0017043945	stimulated
0	STAT5A	FOS	-0.00556293	stimulated
0	STAT5B	FOS	0.0	stimulated
0	STAT4	FOS	0.0	stimulated
0	IRF1	FOS	-0.0	stimulated
0	STAT3	FOS	-0.0038800011	stimulated
0	GTF2I	FOS	0.009610838	stimulated
0	STAT1	FOS	-0.001420868	stimulated
0	IRF8	FOS	0.0	stimulated
0	ELF1	FOS	0.0	stimulated
0	IRF3	FOS	0.0	stimulated
0	IRF5	FOS	-0.0	stimulated
0	STAT2	FOS	-0.0	stimulated
0	IRF7	FOS	0.0	stimulated
0	IRF9	FOS	-0.0	stimulated
0	unannotated_1	FOS	-0.001873214	stimulated
0	STAT5A	IRF8	-0.017313864	stimulated
0	STAT5B	IRF8	-0.0	stimulated
0	STAT4	IRF8	0.0	stimulated
0	IRF1	IRF8	0.008899841	stimulated
0	STAT3	IRF8	0.0	stimulated
0	GTF2I	IRF8	0.0	stimulated
0	STAT1	IRF8	-0.0027690802	stimulated
0	IRF8	IRF8	0.012233438	stimulated
0	ELF1	IRF8	0.0	stimulated
0	IRF3	IRF8	-0.0	stimulated
0	IRF5	IRF8	0.005002526	stimulated
0	STAT2	IRF8	-0.0	stimulated
0	IRF7	IRF8	0.0	stimulated
0	IRF9	IRF8	0.0	stimulated
0	unannotated_1	IRF8	0.007200866	stimulated
0	STAT5A	IRF2	0.0	stimulated
0	STAT5B	IRF2	-0.0	stimulated
0	STAT4	IRF2	-0.0	stimulated
0	IRF1	IRF2	0.037241407	stimulated
0	STAT3	IRF2	-0.0	stimulated
0	GTF2I	IRF2	0.0	stimulated
0	STAT1	IRF2	0.03702831	stimulated
0	IRF8	IRF2	0.0	stimulated
0	ELF1	IRF2	0.0	stimulated
0	IRF3	IRF2	0.0	stimulated
0	IRF5	IRF2	0.0	stimulated
0	STAT2	IRF2	0.0	stimulated
0	IRF7	IRF2	-0.0	stimulated
0	IRF9	IRF2	-0.0	stimulated
0	unannotated_1	IRF2	-0.027123522	stimulated
0	STAT5A	IFNB1	0.0	stimulated
0	STAT5B	IFNB1	0.0	stimulated
0	STAT4	IFNB1	-0.0	stimulated
0	IRF1	IFNB1	0.0060430844	stimulated
0	STAT3	IFNB1	-0.0	stimulated
0	GTF2I	IFNB1	0.0	stimulated
0	STAT1	IFNB1	0.0032283475	stimulated
0	IRF8	IFNB1	-0.0005377429	stimulated
0	ELF1	IFNB1	0.0	stimulated
0	IRF3	IFNB1	0.0032362808	stimulated
0	IRF5	IFNB1	0.005425102	stimulated
0	STAT2	IFNB1	0.0076899105	stimulated
0	IRF7	IFNB1	0.0018296321	stimulated
0	IRF9	IFNB1	0.0021461402	stimulated
0	unannotated_1	IFNB1	-0.0036530013	stimulated
0	STAT5A	CCL4	0.0	stimulated
0	STAT5B	CCL4	-0.0	stimulated
0	STAT4	CCL4	-0.0	stimulated
0	IRF1	CCL4	0.08281095	stimulated
0	STAT3	CCL4	0.0	stimulated
0	GTF2I	CCL4	-0.0	stimulated
0	STAT1	CCL4	0.0	stimulated
0	IRF8	CCL4	-0.0	stimulated
0	ELF1	CCL4	0.0	stimulated
0	IRF3	CCL4	0.0	stimulated
0	IRF5	CCL4	0.25705963	stimulated
0	STAT2	CCL4	0.0	stimulated
0	IRF7	CCL4	0.0	stimulated
0	IRF9	CCL4	0.0	stimulated
0	unannotated_1	CCL4	-0.07083039	stimulated
0	STAT5A	SOCS3	-0.0016699978	stimulated
0	STAT5B	SOCS3	-0.0065409318	stimulated
0	STAT4	SOCS3	-0.02286601	stimulated
0	IRF1	SOCS3	-0.0	stimulated
0	STAT3	SOCS3	0.010298166	stimulated
0	GTF2I	SOCS3	0.0	stimulated
0	STAT1	SOCS3	-0.011140479	stimulated
0	IRF8	SOCS3	0.0	stimulated
0	ELF1	SOCS3	-0.0	stimulated
0	IRF3	SOCS3	0.0	stimulated
0	IRF5	SOCS3	0.0	stimulated
0	STAT2	SOCS3	-0.0	stimulated
0	IRF7	SOCS3	0.0	stimulated
0	IRF9	SOCS3	0.0	stimulated
0	unannotated_1	SOCS3	0.02023008	stimulated
0	STAT5A	LYZ	-0.0	stimulated
0	STAT5B	LYZ	-0.0	stimulated
0	STAT4	LYZ	-0.0	stimulated
0	IRF1	LYZ	0.19185236	stimulated
0	STAT3	LYZ	0.0	stimulated
0	GTF2I	LYZ	-0.0	stimulated
0	STAT1	LYZ	-0.0	stimulated
0	IRF8	LYZ	0.0	stimulated
0	ELF1	LYZ	-0.1752775	stimulated
0	IRF3	LYZ	-0.0	stimulated
0	IRF5	LYZ	0.0	stimulated
0	STAT2	LYZ	-0.0	stimulated
0	IRF7	LYZ	0.0	stimulated
0	IRF9	LYZ	0.0	stimulated
0	unannotated_1	LYZ	-0.16888708	stimulated
0	STAT5A	CD40	-0.0	stimulated
0	STAT5B	CD40	0.0	stimulated
0	STAT4	CD40	-0.0	stimulated
0	IRF1	CD40	0.04148191	stimulated
0	STAT3	CD40	-0.0	stimulated
0	GTF2I	CD40	0.0	stimulated
0	STAT1	CD40	0.02693731	stimulated
0	IRF8	CD40	0.0	stimulated
0	ELF1	CD40	-0.0	stimulated
0	IRF3	CD40	0.0	stimulated
0	IRF5	CD40	-0.0	stimulated
0	STAT2	CD40	0.0	stimulated
0	IRF7	CD40	-0.0	stimulated
0	IRF9	CD40	0.0	stimulated
0	unannotated_1	CD40	-0.028676549	stimulated
0	STAT5A	TNF	-0.0020057654	stimulated
0	STAT5B	TNF	-0.0	stimulated
0	STAT4	TNF	-0.010204073	stimulated
0	IRF1	TNF	-0.0034136532	stimulated
0	STAT3	TNF	0.0005645134	stimulated
0	GTF2I	TNF	-0.0	stimulated
0	STAT1	TNF	0.001098156	stimulated
0	IRF8	TNF	-0.00007933232	stimulated
0	ELF1	TNF	-0.0	stimulated
0	IRF3	TNF	-0.003997685	stimulated
0	IRF5	TNF	0.0035077953	stimulated
0	STAT2	TNF	-0.0	stimulated
0	IRF7	TNF	-0.0	stimulated
0	IRF9	TNF	0.0	stimulated
0	unannotated_1	TNF	-0.0032045175	stimulated
0	STAT5A	IL18	-0.0022604188	stimulated
0	STAT5B	IL18	-0.0	stimulated
0	STAT4	IL18	-0.0	stimulated
0	IRF1	IL18	0.0057740887	stimulated
0	STAT3	IL18	0.0	stimulated
0	GTF2I	IL18	0.0	stimulated
0	STAT1	IL18	0.0	stimulated
0	IRF8	IL18	0.003397925	stimulated
0	ELF1	IL18	0.0	stimulated
0	IRF3	IL18	-0.0	stimulated
0	IRF5	IL18	0.0	stimulated
0	STAT2	IL18	0.0	stimulated
0	IRF7	IL18	-0.0	stimulated
0	IRF9	IL18	0.0	stimulated
0	unannotated_1	IL18	0.0082683815	stimulated
0	STAT5A	OSM	0.0050358097	stimulated
0	STAT5B	OSM	-0.0035710619	stimulated
0	STAT4	OSM	0.0	stimulated
0	IRF1	OSM	0.0	stimulated
0	STAT3	OSM	-0.0010729989	stimulated
0	GTF2I	OSM	0.0	stimulated
0	STAT1	OSM	0.0012696218	stimulated
0	IRF8	OSM	-0.0	stimulated
0	ELF1	OSM	0.0	stimulated
0	IRF3	OSM	-0.0	stimulated
0	IRF5	OSM	0.0	stimulated
0	STAT2	OSM	-0.0	stimulated
0	IRF7	OSM	0.0	stimulated
0	IRF9	OSM	-0.0	stimulated
0	unannotated_1	OSM	-0.003289438	stimulated
0	STAT5A	HSPA4	0.0	stimulated
0	STAT5B	HSPA4	-0.0	stimulated
0	STAT4	HSPA4	0.0	stimulated
0	IRF1	HSPA4	-0.0026420238	stimulated
0	STAT3	HSPA4	0.005227354	stimulated
0	GTF2I	HSPA4	0.0	stimulated
0	STAT1	HSPA4	-0.0018984119	stimulated
0	IRF8	HSPA4	-0.0	stimulated
0	ELF1	HSPA4	-0.0	stimulated
0	IRF3	HSPA4	0.0	stimulated
0	IRF5	HSPA4	-0.0	stimulated
0	STAT2	HSPA4	0.0	stimulated
0	IRF7	HSPA4	-0.0	stimulated
0	IRF9	HSPA4	-0.0	stimulated
0	unannotated_1	HSPA4	0.009008272	stimulated
0	STAT5A	HSP90AB1	0.0	stimulated
0	STAT5B	HSP90AB1	-0.0	stimulated
0	STAT4	HSP90AB1	-0.0	stimulated
0	IRF1	HSP90AB1	0.0	stimulated
0	STAT3	HSP90AB1	-0.02908206	stimulated
0	GTF2I	HSP90AB1	0.0	stimulated
0	STAT1	HSP90AB1	0.0	stimulated
0	IRF8	HSP90AB1	0.0	stimulated
0	ELF1	HSP90AB1	0.0	stimulated
0	IRF3	HSP90AB1	-0.0	stimulated
0	IRF5	HSP90AB1	-0.0	stimulated
0	STAT2	HSP90AB1	0.0	stimulated
0	IRF7	HSP90AB1	-0.0	stimulated
0	IRF9	HSP90AB1	0.0	stimulated
0	unannotated_1	HSP90AB1	-0.016928988	stimulated
0	STAT5A	IL1B	-0.0	stimulated
0	STAT5B	IL1B	0.0	stimulated
0	STAT4	IL1B	-0.0	stimulated
0	IRF1	IL1B	-0.0039553754	stimulated
0	STAT3	IL1B	-0.008678388	stimulated
0	GTF2I	IL1B	-0.0	stimulated
0	STAT1	IL1B	-0.0016294321	stimulated
0	IRF8	IL1B	0.0026093281	stimulated
0	ELF1	IL1B	-0.0	stimulated
0	IRF3	IL1B	-0.0	stimulated
0	IRF5	IL1B	0.008550572	stimulated
0	STAT2	IL1B	-0.0	stimulated
0	IRF7	IL1B	-0.0	stimulated
0	IRF9	IL1B	0.0	stimulated
0	unannotated_1	IL1B	-0.004306512	stimulated
0	STAT5A	STAT5A	0.003918908	stimulated
0	STAT5B	STAT5A	-0.0021093783	stimulated
0	STAT4	STAT5A	-0.0	stimulated
0	IRF1	STAT5A	-0.0	stimulated
0	STAT3	STAT5A	0.0017915217	stimulated
0	GTF2I	STAT5A	0.0	stimulated
0	STAT1	STAT5A	-0.0	stimulated
0	IRF8	STAT5A	-0.0	stimulated
0	ELF1	STAT5A	-0.0	stimulated
0	IRF3	STAT5A	0.0	stimulated
0	IRF5	STAT5A	0.0	stimulated
0	STAT2	STAT5A	0.0	stimulated
0	IRF7	STAT5A	0.0	stimulated
0	IRF9	STAT5A	-0.0	stimulated
0	unannotated_1	STAT5A	0.0035963568	stimulated
0	STAT5A	IL7R	-0.036885034	stimulated
0	STAT5B	IL7R	-0.0	stimulated
0	STAT4	IL7R	-0.0	stimulated
0	IRF1	IL7R	-0.0	stimulated
0	STAT3	IL7R	-0.0	stimulated
0	GTF2I	IL7R	0.0	stimulated
0	STAT1	IL7R	-0.0	stimulated
0	IRF8	IL7R	0.0	stimulated
0	ELF1	IL7R	0.0	stimulated
0	IRF3	IL7R	0.0	stimulated
0	IRF5	IL7R	0.0	stimulated
0	STAT2	IL7R	0.0	stimulated
0	IRF7	IL7R	0.0	stimulated
0	IRF9	IL7R	-0.0	stimulated
0	unannotated_1	IL7R	0.06293814	stimulated
0	STAT5A	JUNB	0.0	stimulated
0	STAT5B	JUNB	0.0	stimulated
0	STAT4	JUNB	-0.0	stimulated
0	IRF1	JUNB	-0.0	stimulated
0	STAT3	JUNB	-0.041886732	stimulated
0	GTF2I	JUNB	0.0	stimulated
0	STAT1	JUNB	0.0	stimulated
0	IRF8	JUNB	0.0	stimulated
0	ELF1	JUNB	0.0	stimulated
0	IRF3	JUNB	-0.0	stimulated
0	IRF5	JUNB	0.0	stimulated
0	STAT2	JUNB	0.0	stimulated
