,STAT5A,STAT5B,STAT4,IRF1,STAT3,RUNX1,GTF2I,IRF2,STAT1,IRF8,STAT6,APEX1,IRF4,MYOD1,ARHGAP35,IRF3,IRF5,ALX4,STAT2,IRF7,KLF4,IRF9,AHRR,AEBP1,SOX2,THAP11,IRF6,ARID1A,ADNP2,APBB1,unannotated_1
LGALS3,0.0,0.0,0.0,0.050224822,0.0,-0.00020908713,0.0,0.008158756,0.013596666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007704377
IL6,0.00030779617,0.0,0.0,0.00012198654,3.6539743e-05,0.0,0.0,0.0004692318,8.4176674e-05,0.0,0.0,0.00013613823,0.0008691655,0.0,0.0,-0.00019503942,0.0016538684,0.0,6.968677e-05,0.0,0.00015760426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031159463
STAT5B,-0.000134195,0.00010635349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.322312e-05
MAFB,0.0,0.0,0.0,0.0,0.011992407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038190507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022257096
STAT3,0.0013208694,0.0,0.0,0.0,-0.00017342053,0.0,0.0,0.0,0.00093038287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015649531
CD19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044736924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7547916e-05
MYC,-0.0025252718,0.0,-0.0014927904,0.0,-0.002512718,0.00371336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035310262,0.0,-0.013549504,0.0,0.0,0.03026734,0.0,0.0,0.0,0.0,0.0031722873
FCER1G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029809698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018232407
CCL5,0.0,0.0,0.0,-0.006021575,-0.0019790498,0.0,0.0,0.01971885,-0.002426961,0.018365677,0.0,0.0,0.0,0.0,0.0,-4.315611e-05,0.0011305475,0.0,0.0,-0.002127938,0.0,0.0,0.0,0.0,0.0,0.0,0.007051109,0.0,0.0,0.0,-0.0078011216
FASLG,0.0,0.0,0.0,-0.0021309382,0.00074247655,0.0,0.0,0.00267047,-0.0015278818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023664553
MAPK8,-3.2965072e-05,0.0,0.0,-0.000111909816,-6.555485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0807654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.696479e-05
MYB,0.0,0.0,0.0,-0.00030919994,-0.000280873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2930456e-05
BIRC3,0.0,0.0,0.0,0.0003279665,-0.0052432264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027671657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003227877
CD86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004449553,0.0,0.00039819255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0044562714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004158011
CDKN2D,0.0,0.0,0.0,0.0,-4.5499928e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010137782
SOCS1,-0.002854081,0.0,0.0,-0.0055896956,-0.0043341382,0.0,0.0,0.0,-0.002171705,0.0,-0.0014497323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015315742
MMP9,0.0,0.0,0.0,0.000101090256,-4.118202e-05,0.0,0.0,0.0,-0.00019735745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.555715e-05
CDK4,0.0,0.0,0.0,-0.00076272525,-0.00018729102,0.0015987506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3954776e-05,0.0,0.0,0.0,0.0,0.0014091464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007185413
CDKN2A,0.0,0.0,0.0,0.0,0.0,0.00020909477,0.0,0.0,0.0,0.0,-2.3280154e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036022015,0.0,0.0,0.0,-6.528963e-05
CEBPD,0.0,0.0,0.0,0.0,0.0032035322,0.0,0.0,0.0,0.0017413998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002365406
SH2D1A,0.0,0.0,0.0,0.0,-0.0007281309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007432772
IL10,0.00046767504,-6.9653083e-06,-0.00022950603,0.0010112395,-2.8440705e-05,0.0003738456,0.0,-0.0004120456,-8.984395e-05,0.00020713187,0.00048846996,0.0,0.00028819134,0.0,0.0,0.0,0.000774013,0.0,0.0,0.0,-0.00046469696,0.0,0.0,0.0,0.0,0.0,0.0,0.0005859947,0.0,0.0,-0.00036074646
CDKN1B,0.0,-0.00057792186,0.0,0.0,0.00032014208,-0.00174602,0.0,0.0,-0.00058438646,0.0,-0.0010802639,0.0,0.0005610099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026347933,0.001119748,0.0,0.0,0.00030465805,0.0,0.0,0.0,0.0,0.0,0.0003490693
PIK3R1,-0.0007292136,0.0,0.002029228,0.0,-0.0024652467,0.0,0.0,0.0,-0.00090978795,0.0,0.0,0.0,0.0,0.00057134684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025047004
ACTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041881897,0.0,-0.03102222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008101732
CCND2,0.00045553307,-3.4344986e-05,0.0,0.0,-0.00030207023,-0.0010092823,0.004349096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012857374,0.00016871754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.467638e-05
MSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020438775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011601535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000515732
LCK,0.0,0.0,0.0,-0.011564234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037035819
ACAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001133908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005787701
ACP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024809104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007079322
TNFSF11,2.5250443e-05,0.0,0.0,0.0,1.0655838e-05,0.0,0.0,0.0,2.3169923e-06,-0.00026000975,-2.1692143e-05,0.0,0.0003624951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9735176e-05
SHC1,0.00017219872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018114792
