,STAT5A,STAT5B,STAT4,IRF1,STAT3,RUNX1,GTF2I,IRF2,STAT1,IRF8,STAT6,APEX1,IRF4,MYOD1,ARHGAP35,IRF3,IRF5,ALX4,STAT2,IRF7,KLF4,IRF9,AHRR,AEBP1,SOX2,THAP11,IRF6,ARID1A,ADNP2,APBB1,unannotated_1
TNFSF11,-3.3643842e-05,0.0,0.0,0.0,-0.0010533486,0.0,0.0,0.0,0.0007317393,-0.000765741,0.0005043135,0.0,9.3643364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019948217
SHC1,-0.0011829216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027418837
PPIG,0.0,-0.0044284677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015494448
NCAM1,0.0,0.0,0.0,0.0,0.0,0.0012484727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014620279,0.0,0.0,0.0,-0.00041322928,0.0,0.0,0.0017804557,0.0,0.0,0.0,0.0,0.0,-0.000115534756
CTNND1,0.0,0.0,0.0,0.0015384089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087039935
CBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014700791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014670911
CISH,-0.0018795973,-2.8229086e-05,0.0,0.0,0.00094035285,0.0,-0.0026530258,0.0,0.0,0.0,0.0018534341,0.0,0.0,0.0,0.0,0.0011724761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018208493
LYZ,0.0,0.0,0.0,0.17021051,0.0,0.09423722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15697178
JUN,0.0,-7.246949e-05,0.0,-0.005387304,0.0,-0.0027040937,0.0,0.0,-0.00076487614,0.0,0.0,0.0,0.0,0.0013423439,0.0,0.0,0.0,0.0,0.004339606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027338895
IFI27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07955391,0.043385003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07764526
PTPN2,-0.0007978594,0.0,0.0,0.0,-0.0015940766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0056534745
SPI1,0.0,0.0,0.0,0.0,0.038578413,0.042957217,0.0,0.0,0.0,0.04902603,0.0,0.0,0.01630183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07303126
HBG1,0.0,0.0,0.0,0.0,0.0007047751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027520037
ECE1,0.0,0.0,0.0,0.0,0.0005503336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028637177
IRF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04795009,0.0,0.0,0.0,0.0,0.0,0.0,0.02274478,0.0,0.0,0.06508653,0.0,0.0,0.01372301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055873103
CCL2,0.17716941,0.0,0.0,0.13657683,0.09957647,0.0,0.0,0.0,0.100600064,0.0,0.017762294,0.14994541,0.0,0.0,0.0,0.03010279,0.041112386,0.0,0.15142424,0.06547847,0.04822583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1563279
MMP7,0.0,0.0,0.0,0.0,-0.0029242656,0.0,0.0,0.0,-0.0016873345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012463044
IFIT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10744498,0.0,0.0,0.0,0.0,0.0,0.0,0.04437517,0.0,0.0,0.0,0.0,0.0,0.00030728878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118057355
OSGEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018580767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005671454
FCER2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026900065,0.0,0.0041965237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013736116
ID3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036585284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011601909
NPTX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00085636973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028688733
ACACA,-0.0029873974,0.0,0.0,0.0,-0.0043833395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018764902
NF1,0.0024784845,0.0,0.0,0.0,0.0,0.0028210622,0.0,0.0005313929,0.0,0.0006486062,0.0,0.0,0.0,-2.2576563e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027798947
ODC1,0.0,0.0,0.0,-0.0025121754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013759078,0.0,0.0,0.0,0.0,-0.0018207909,0.0,0.0,0.0,0.0,-0.0018062389
CCNB1,0.0,0.0,0.0,-0.0008931903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025113565,0.0011751709,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018866835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001250002
CXCL9,0.004076586,-0.00045170984,0.0,0.0,0.004016078,0.0,0.0,0.0,0.0039187744,0.0013604744,3.578018e-05,0.0,-6.5712025e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004502469
CTSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09914543,0.0,0.0,0.0,0.0,0.059335064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18140337
CCL3,0.0,0.0,0.0,0.0,0.0,0.057140946,0.0,0.0,0.05283338,0.0,0.0,0.0,0.036447905,0.0,0.0,0.0267565,0.111471556,0.0,0.0,0.040136762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08758941
RETNLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029048796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00089414464
HBB,0.0024553605,0.0,0.0,0.0,0.0,0.0,0.000110061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00061718095,0.0,-0.005773045
ISG15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30486012,0.0,0.0,0.0,0.0,0.0,0.0,0.101402625,0.0,0.0,0.0,0.27594024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33922443
